Ente;Ano;Mes;ProcessoLicitatorio;Participante;Resultado;TipoParticipacao;DataHomologacao;Modalidade;Objeto;QuantidadeParticipante;ValorHomologacao;Tipologia;ValorEstimado
ITALVA;2026;3;02/000254/2025;EM FOCO COMUNICACAO E MIDIA LTDA;VENCEDOR;COMUM;2026-04-06;PREGÃO PRESENCIAL;REGISTRO DE PREÇOS PARA CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA SERVIÇO DE DIVULGAÇÃO INSTITUCIONAL, ABRANGENDO A ELABORAÇÃO E VEICULAÇÃO DE MATÉRIAS E ATOS DE UTILIDADE PÚBLICA EM JORNAL IMPRESSO C;2;453750.0;PUBLICIDADE (SERV. DE);533610.0
MESQUITA;2026;2;02/2536/25;RJMULTISERV COMERCIO E SERVICOS LTDA;VENCEDOR;COMUM;2026-03-16;PREGÃO ELETRÔNICO;AQUISIÇÃO E INSTALAÇÃO DE COLETORES DE LIXO TIPO PAPELEIRA NA COR PRETO, COMPREENDENDO O FORNECIMENTO DE TODO MATERIAL EMPREGADO, EQUIPAMENTOS, MÃO-DE-OBRA, MANUTENÇÃO E SUBSTITUIÇÃO. AQUISIÇÃO E INST;2;1890000.0;OUTRAS COMPRAS;3183770.0
MESQUITA;2026;2;02/2536/25;BLR SERVIÇOS LTDA;VENCEDOR;COMUM;2026-03-16;PREGÃO ELETRÔNICO;AQUISIÇÃO E INSTALAÇÃO DE COLETORES DE LIXO TIPO PAPELEIRA NA COR PRETO, COMPREENDENDO O FORNECIMENTO DE TODO MATERIAL EMPREGADO, EQUIPAMENTOS, MÃO-DE-OBRA, MANUTENÇÃO E SUBSTITUIÇÃO. AQUISIÇÃO E INST;2;1890000.0;OUTRAS COMPRAS;3183770.0
PIRAI;2026;4;020216/000421/2026;INSTITUTO DE OXIGENOTERAPIA HIPERBARICA LIMITADA;VENCEDOR;COMUM;2026-04-20;PREGÃO ELETRÔNICO;REGISTRO DE PREÇOS PARA PRESTAÇÃO DE SERVIÇO DE EXAMES DE DIAGNOSE E TERAPIA NAS PATOLOGIAS ATENDIDAS PELA REDE DE ASSISTÊNCIA DO MUNICÍPIO;3;186786.8;OUTROS SERVIÇOS;204587.77
PIRAI;2026;4;020216/000421/2026;S. R. BIANCO ULTRASSONOGRAFIA E DIAGNOSTICO LTDA;VENCEDOR;COMUM;2026-04-20;PREGÃO ELETRÔNICO;REGISTRO DE PREÇOS PARA PRESTAÇÃO DE SERVIÇO DE EXAMES DE DIAGNOSE E TERAPIA NAS PATOLOGIAS ATENDIDAS PELA REDE DE ASSISTÊNCIA DO MUNICÍPIO;3;186786.8;OUTROS SERVIÇOS;204587.77
PIRAI;2026;4;020216/000421/2026;CENTRO MEDICO NUCLEAR DE VOLTA REDONDA - CINTIMED ;VENCEDOR;CONSORCIO;2026-04-20;PREGÃO ELETRÔNICO;REGISTRO DE PREÇOS PARA PRESTAÇÃO DE SERVIÇO DE EXAMES DE DIAGNOSE E TERAPIA NAS PATOLOGIAS ATENDIDAS PELA REDE DE ASSISTÊNCIA DO MUNICÍPIO;3;186786.8;OUTROS SERVIÇOS;204587.77
BARRA DO PIRAI;2026;5;020301000587/2025;MACHADO E MAXIMO COMERCIO E SERVICOS LTDA;VENCEDOR;COMUM;2026-06-10;CONCORRÊNCIA ELETRÔNICA (LEI 14.133/2021);CONTRATAÇÃO DE UMA EMPRESA PARA A DE CONSTRUÇÃO DA QUADRA POLIESPORTIVA E PRAÇA DO MORRO DO GAMA, LOCALIZADA NA RUA NOSSA SENHORA DAS GRAÇAS COM RUA ANGRA DOS REIS, S/N, BAIRRO MORRO DO GAMA, NO MUNIC;1;688029.36;OBRA DE ENGENHARIA;942302.07
BARRA DO PIRAI;2026;3;020310/000051/2025;ROSA PEREIRA SOARES;VENCEDOR;COMUM;2026-05-14;PREGÃO ELETRÔNICO;O OBJETO DO PRESENTE CERTAME É A PROVÁVEL AQUISIÇÃO DE MATERIAIS DE CONSUMO - PERSONALIZADOS, DEMANDA DO PROJETO MELHOR IDADE POR MEIO DA SECRETARIA MUNICIPAL DE ASSISTÊNCIA SOCIAL. CONFORME ESPECIFIC;3;35030.0;OUTRAS COMPRAS;56590.0
BARRA DO PIRAI;2026;3;020310/000051/2025;Francisca Cesaria da Silva Lucena;VENCEDOR;COMUM;2026-05-14;PREGÃO ELETRÔNICO;O OBJETO DO PRESENTE CERTAME É A PROVÁVEL AQUISIÇÃO DE MATERIAIS DE CONSUMO - PERSONALIZADOS, DEMANDA DO PROJETO MELHOR IDADE POR MEIO DA SECRETARIA MUNICIPAL DE ASSISTÊNCIA SOCIAL. CONFORME ESPECIFIC;3;35030.0;OUTRAS COMPRAS;56590.0
BARRA DO PIRAI;2026;3;020310/000051/2025;ENOC FRANCISCO DOS SANTOS FILHO;VENCEDOR;COMUM;2026-05-14;PREGÃO ELETRÔNICO;O OBJETO DO PRESENTE CERTAME É A PROVÁVEL AQUISIÇÃO DE MATERIAIS DE CONSUMO - PERSONALIZADOS, DEMANDA DO PROJETO MELHOR IDADE POR MEIO DA SECRETARIA MUNICIPAL DE ASSISTÊNCIA SOCIAL. CONFORME ESPECIFIC;3;35030.0;OUTRAS COMPRAS;56590.0
BARRA DO PIRAI;2026;2;020310/000056/2026;DOUGLAS RODRIGUES FERREIRA DE SOUZA;VENCEDOR;COMUM;2026-03-02;PREGÃO ELETRÔNICO;O OBJETO DO PRESENTE CERTAME É A PROVÁVEL AQUISIÇÃO DE ÁGUA MINERAL GARANTIRÁ O ABASTECIMENTO CONTÍNUO DE ÁGUA POTÁVEL, ASSEGURANDO A HIDRATAÇÃO ADEQUADA E CONDIÇÕES SANITÁRIAS IDEAIS PARA O ATENDIMEN;2;54054.22;OUTRAS COMPRAS;55433.83
BARRA DO PIRAI;2026;2;020310/000056/2026;JOÃO LUIS BAYLÃO;VENCEDOR;COMUM;2026-03-02;PREGÃO ELETRÔNICO;O OBJETO DO PRESENTE CERTAME É A PROVÁVEL AQUISIÇÃO DE ÁGUA MINERAL GARANTIRÁ O ABASTECIMENTO CONTÍNUO DE ÁGUA POTÁVEL, ASSEGURANDO A HIDRATAÇÃO ADEQUADA E CONDIÇÕES SANITÁRIAS IDEAIS PARA O ATENDIMEN;2;54054.22;OUTRAS COMPRAS;55433.83
BARRA DO PIRAI;2026;3;020310/000151/2025;C&W COMERCIO EM GERAL LTDA;VENCEDOR;COMUM;2026-05-28;PREGÃO ELETRÔNICO;O OBJETO DO PRESENTE CERTAME É A PROVÁVEL FORNECIMENTO DE KITS NATALIDADE PERSONALIZADOS, DESTINADOS A GESTANTES EM SITUAÇÃO DE VULNERABILIDADE SOCIAL E FRAGILIDADE FINANCEIRA, ATENDIDAS PELAS UNIDADE;1;499200.0;OUTRAS COMPRAS;621222.0
BARRA DO PIRAI;2026;4;020319000041/2026;P P S CONSTRUTORA LTDA;VENCEDOR;COMUM;2026-04-22;CONCORRÊNCIA ELETRÔNICA (LEI 14.133/2021);CONTRATAÇÃO DE UMA EMPRESA PARA A CONSTRUÇÃO DE MURO DE CONTENÇÃO NO BAIRRO MORRO DO GAMA NA TRAVESSA ANTÔNIO RIBEIRO, NÚMERO 117, BARRA DO PIRAÍ – RJ.;1;91215.45;OBRA DE ENGENHARIA;121753.93
BARRA DO PIRAI;2026;5;02031900027/2025;M T F CONSTRUCAO E MANUTENCAO LTDA;VENCEDOR;COMUM;2026-05-27;CONCORRÊNCIA ELETRÔNICA (LEI 14.133/2021);CONSTRUÇÃO DE UM MURO DE CONTENÇÃO LOCALIZADO NO BAIRRO CAIEIRA SÃO PEDRO, NO MUNICÍPIO DE BARRA DO PIRAÍ – RJ;1;81155.11;OBRA DE ENGENHARIA;109683.9
DUAS BARRAS;2026;4;0205/2025;APOLO MED COMERCIO DE MEDICAMENTOS LTDA;VENCEDOR;COMUM;2026-04-28;PREGÃO PRESENCIAL;A PRESENTE LICITAÇÃO TEM POR OBJETO O REGISTRO DE PREÇOS PARA FUTURA E EVENTUAL A CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM FORNECIMENTO CONTINUO DE MATERIAL HOSPITALAR DE USO MÉDICO VISANDO GARANTIR O ;7;4571024.3;OUTRAS COMPRAS;4664430.08
DUAS BARRAS;2026;4;0205/2025;Fluxo Distribuidora de medicamentos e materiais hospitalares LTDA;VENCEDOR;COMUM;2026-04-28;PREGÃO PRESENCIAL;A PRESENTE LICITAÇÃO TEM POR OBJETO O REGISTRO DE PREÇOS PARA FUTURA E EVENTUAL A CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM FORNECIMENTO CONTINUO DE MATERIAL HOSPITALAR DE USO MÉDICO VISANDO GARANTIR O ;7;4571024.3;OUTRAS COMPRAS;4664430.08
DUAS BARRAS;2026;4;0205/2025;RAPOSO DISTRIBUIDORA DE MEDICAMENTOS LTDA;VENCEDOR;COMUM;2026-04-28;PREGÃO PRESENCIAL;A PRESENTE LICITAÇÃO TEM POR OBJETO O REGISTRO DE PREÇOS PARA FUTURA E EVENTUAL A CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM FORNECIMENTO CONTINUO DE MATERIAL HOSPITALAR DE USO MÉDICO VISANDO GARANTIR O ;7;4571024.3;OUTRAS COMPRAS;4664430.08
DUAS BARRAS;2026;4;0205/2025;GIRO PHARMA DISTRIBUIDORA HOSPITALAR LTDA;VENCEDOR;COMUM;2026-04-28;PREGÃO PRESENCIAL;A PRESENTE LICITAÇÃO TEM POR OBJETO O REGISTRO DE PREÇOS PARA FUTURA E EVENTUAL A CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM FORNECIMENTO CONTINUO DE MATERIAL HOSPITALAR DE USO MÉDICO VISANDO GARANTIR O ;7;4571024.3;OUTRAS COMPRAS;4664430.08
PARAIBA DO SUL;2026;3;020608/000156/2025;ALBERT PITZER DE SOUZA;VENCEDOR;COMUM;2026-04-28;CHAMAMENTO PÚBLICO;AQUISIÇÃO DE HORTIFRUTIGRANJEIROS ORIUNDOS DA AGRICULTURA FAMILIAR, EM OBSERVÂNCIA ÀS LEGISLAÇÕES VIGENTES, EM ESPECIAL, LEI FEDERAL NO.11.947/2009, LEI 14.660/2023, LEI NO 15.226/2025, A RESOLUÇÃO N°;17;484175.82;CHAMAMENTO PÚBLICO;411267.5
PARAIBA DO SUL;2026;3;020608/000156/2025;Loren Veloso Pitzer de Souza;VENCEDOR;COMUM;2026-04-28;CHAMAMENTO PÚBLICO;AQUISIÇÃO DE HORTIFRUTIGRANJEIROS ORIUNDOS DA AGRICULTURA FAMILIAR, EM OBSERVÂNCIA ÀS LEGISLAÇÕES VIGENTES, EM ESPECIAL, LEI FEDERAL NO.11.947/2009, LEI 14.660/2023, LEI NO 15.226/2025, A RESOLUÇÃO N°;17;484175.82;CHAMAMENTO PÚBLICO;411267.5
PARAIBA DO SUL;2026;3;020608/000156/2025;ANDREO GONÇALVES DE PAULA;VENCEDOR;COMUM;2026-04-28;CHAMAMENTO PÚBLICO;AQUISIÇÃO DE HORTIFRUTIGRANJEIROS ORIUNDOS DA AGRICULTURA FAMILIAR, EM OBSERVÂNCIA ÀS LEGISLAÇÕES VIGENTES, EM ESPECIAL, LEI FEDERAL NO.11.947/2009, LEI 14.660/2023, LEI NO 15.226/2025, A RESOLUÇÃO N°;17;484175.82;CHAMAMENTO PÚBLICO;411267.5
PARAIBA DO SUL;2026;3;020608/000156/2025;GUSTAVO BRAND FERREIRA DA SILVA;VENCEDOR;COMUM;2026-04-28;CHAMAMENTO PÚBLICO;AQUISIÇÃO DE HORTIFRUTIGRANJEIROS ORIUNDOS DA AGRICULTURA FAMILIAR, EM OBSERVÂNCIA ÀS LEGISLAÇÕES VIGENTES, EM ESPECIAL, LEI FEDERAL NO.11.947/2009, LEI 14.660/2023, LEI NO 15.226/2025, A RESOLUÇÃO N°;17;484175.82;CHAMAMENTO PÚBLICO;411267.5
PARAIBA DO SUL;2026;3;020608/000156/2025;Edison Pereira Filho;VENCEDOR;COMUM;2026-04-28;CHAMAMENTO PÚBLICO;AQUISIÇÃO DE HORTIFRUTIGRANJEIROS ORIUNDOS DA AGRICULTURA FAMILIAR, EM OBSERVÂNCIA ÀS LEGISLAÇÕES VIGENTES, EM ESPECIAL, LEI FEDERAL NO.11.947/2009, LEI 14.660/2023, LEI NO 15.226/2025, A RESOLUÇÃO N°;17;484175.82;CHAMAMENTO PÚBLICO;411267.5
PARAIBA DO SUL;2026;3;020608/000156/2025;PEDRO TEIXEIRA CORREIA;VENCEDOR;COMUM;2026-04-28;CHAMAMENTO PÚBLICO;AQUISIÇÃO DE HORTIFRUTIGRANJEIROS ORIUNDOS DA AGRICULTURA FAMILIAR, EM OBSERVÂNCIA ÀS LEGISLAÇÕES VIGENTES, EM ESPECIAL, LEI FEDERAL NO.11.947/2009, LEI 14.660/2023, LEI NO 15.226/2025, A RESOLUÇÃO N°;17;484175.82;CHAMAMENTO PÚBLICO;411267.5
PARAIBA DO SUL;2026;3;020608/000156/2025;MARIA CRISTINA DE A. FERREIRA;VENCEDOR;COMUM;2026-04-28;CHAMAMENTO PÚBLICO;AQUISIÇÃO DE HORTIFRUTIGRANJEIROS ORIUNDOS DA AGRICULTURA FAMILIAR, EM OBSERVÂNCIA ÀS LEGISLAÇÕES VIGENTES, EM ESPECIAL, LEI FEDERAL NO.11.947/2009, LEI 14.660/2023, LEI NO 15.226/2025, A RESOLUÇÃO N°;17;484175.82;CHAMAMENTO PÚBLICO;411267.5
PARAIBA DO SUL;2026;3;020608/000156/2025;Juarez Xavier Mendes;VENCEDOR;COMUM;2026-04-28;CHAMAMENTO PÚBLICO;AQUISIÇÃO DE HORTIFRUTIGRANJEIROS ORIUNDOS DA AGRICULTURA FAMILIAR, EM OBSERVÂNCIA ÀS LEGISLAÇÕES VIGENTES, EM ESPECIAL, LEI FEDERAL NO.11.947/2009, LEI 14.660/2023, LEI NO 15.226/2025, A RESOLUÇÃO N°;17;484175.82;CHAMAMENTO PÚBLICO;411267.5
PARAIBA DO SUL;2026;3;020608/000156/2025;Rafael Teixeira Correia;VENCEDOR;COMUM;2026-04-28;CHAMAMENTO PÚBLICO;AQUISIÇÃO DE HORTIFRUTIGRANJEIROS ORIUNDOS DA AGRICULTURA FAMILIAR, EM OBSERVÂNCIA ÀS LEGISLAÇÕES VIGENTES, EM ESPECIAL, LEI FEDERAL NO.11.947/2009, LEI 14.660/2023, LEI NO 15.226/2025, A RESOLUÇÃO N°;17;484175.82;CHAMAMENTO PÚBLICO;411267.5
PARAIBA DO SUL;2026;3;020608/000156/2025;Rangel da Silva Luz;VENCEDOR;COMUM;2026-04-28;CHAMAMENTO PÚBLICO;AQUISIÇÃO DE HORTIFRUTIGRANJEIROS ORIUNDOS DA AGRICULTURA FAMILIAR, EM OBSERVÂNCIA ÀS LEGISLAÇÕES VIGENTES, EM ESPECIAL, LEI FEDERAL NO.11.947/2009, LEI 14.660/2023, LEI NO 15.226/2025, A RESOLUÇÃO N°;17;484175.82;CHAMAMENTO PÚBLICO;411267.5
PARAIBA DO SUL;2026;3;020608/000156/2025;THIAGO CORREIA SANTIAGO;VENCEDOR;COMUM;2026-04-28;CHAMAMENTO PÚBLICO;AQUISIÇÃO DE HORTIFRUTIGRANJEIROS ORIUNDOS DA AGRICULTURA FAMILIAR, EM OBSERVÂNCIA ÀS LEGISLAÇÕES VIGENTES, EM ESPECIAL, LEI FEDERAL NO.11.947/2009, LEI 14.660/2023, LEI NO 15.226/2025, A RESOLUÇÃO N°;17;484175.82;CHAMAMENTO PÚBLICO;411267.5
PARAIBA DO SUL;2026;3;020608/000156/2025;MARCELO DA SILVA TEIXEIRA;VENCEDOR;COMUM;2026-04-28;CHAMAMENTO PÚBLICO;AQUISIÇÃO DE HORTIFRUTIGRANJEIROS ORIUNDOS DA AGRICULTURA FAMILIAR, EM OBSERVÂNCIA ÀS LEGISLAÇÕES VIGENTES, EM ESPECIAL, LEI FEDERAL NO.11.947/2009, LEI 14.660/2023, LEI NO 15.226/2025, A RESOLUÇÃO N°;17;484175.82;CHAMAMENTO PÚBLICO;411267.5
PARAIBA DO SUL;2026;3;020608/000156/2025;Marcelo da Silva Teixeira Filho;VENCEDOR;COMUM;2026-04-28;CHAMAMENTO PÚBLICO;AQUISIÇÃO DE HORTIFRUTIGRANJEIROS ORIUNDOS DA AGRICULTURA FAMILIAR, EM OBSERVÂNCIA ÀS LEGISLAÇÕES VIGENTES, EM ESPECIAL, LEI FEDERAL NO.11.947/2009, LEI 14.660/2023, LEI NO 15.226/2025, A RESOLUÇÃO N°;17;484175.82;CHAMAMENTO PÚBLICO;411267.5
PARAIBA DO SUL;2026;3;020608/000156/2025;PROSPERAR EMPREENDIMENTOS DE MULHERES RURAIS;VENCEDOR;COMUM;2026-04-28;CHAMAMENTO PÚBLICO;AQUISIÇÃO DE HORTIFRUTIGRANJEIROS ORIUNDOS DA AGRICULTURA FAMILIAR, EM OBSERVÂNCIA ÀS LEGISLAÇÕES VIGENTES, EM ESPECIAL, LEI FEDERAL NO.11.947/2009, LEI 14.660/2023, LEI NO 15.226/2025, A RESOLUÇÃO N°;17;484175.82;CHAMAMENTO PÚBLICO;411267.5
PARAIBA DO SUL;2026;3;020608/000156/2025;RENAN CARLOR DE ARUEIRA FERREIRA;VENCEDOR;COMUM;2026-04-28;CHAMAMENTO PÚBLICO;AQUISIÇÃO DE HORTIFRUTIGRANJEIROS ORIUNDOS DA AGRICULTURA FAMILIAR, EM OBSERVÂNCIA ÀS LEGISLAÇÕES VIGENTES, EM ESPECIAL, LEI FEDERAL NO.11.947/2009, LEI 14.660/2023, LEI NO 15.226/2025, A RESOLUÇÃO N°;17;484175.82;CHAMAMENTO PÚBLICO;411267.5
PARAIBA DO SUL;2026;3;020608/000156/2025;ROSALINA MARIA LUMINATO;VENCEDOR;COMUM;2026-04-28;CHAMAMENTO PÚBLICO;AQUISIÇÃO DE HORTIFRUTIGRANJEIROS ORIUNDOS DA AGRICULTURA FAMILIAR, EM OBSERVÂNCIA ÀS LEGISLAÇÕES VIGENTES, EM ESPECIAL, LEI FEDERAL NO.11.947/2009, LEI 14.660/2023, LEI NO 15.226/2025, A RESOLUÇÃO N°;17;484175.82;CHAMAMENTO PÚBLICO;411267.5
PARAIBA DO SUL;2026;3;020608/000156/2025;Sulamita Marques dos Santos;VENCEDOR;COMUM;2026-04-28;CHAMAMENTO PÚBLICO;AQUISIÇÃO DE HORTIFRUTIGRANJEIROS ORIUNDOS DA AGRICULTURA FAMILIAR, EM OBSERVÂNCIA ÀS LEGISLAÇÕES VIGENTES, EM ESPECIAL, LEI FEDERAL NO.11.947/2009, LEI 14.660/2023, LEI NO 15.226/2025, A RESOLUÇÃO N°;17;484175.82;CHAMAMENTO PÚBLICO;411267.5
PARAIBA DO SUL;2026;3;020608/000157/2025;COOPERATIVA MISTA NACIONAL DE PRODUTORES  RURAIS DO BRASIL LTDA;VENCEDOR;COMUM;2026-03-24;CHAMAMENTO PÚBLICO;AQUISIÇÃO DE PEIXES ORIUNDOS DA AGRICULTURA FAMILIAR, EM OBSERVÂNCIA ÀS LEGISLAÇÕES VIGENTES, EM ESPECIAL, LEI FEDERAL NO.11.947/2009, LEI 14.660/2023, LEI NO 15.226/2025, A RESOLUÇÃO N° 18, DE 26 DE ;1;374400.0;CHAMAMENTO PÚBLICO;374400.0
PARAIBA DO SUL;2026;3;020611/000076/2025;EMPROMED COMERCIAL LTDA;VENCEDOR;COMUM;2026-04-29;PREGÃO ELETRÔNICO;CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA COMPOR O QUADRO GERAL DE REGISTRO DE PREÇOS PARA EVENTUAL AQUISIÇÃO DE LEITES E SUPLEMENTOS ALIMENTARES ESPECIAIS DESTINADOS AO ATENDIMENTO DOS PACIENTES CADA;7;2012210.71;GÊNEROS ALIMENTÍCIOS (AQUISIÇÃO DE);2587209.22
PARAIBA DO SUL;2026;3;020611/000076/2025;FARMABES MATERIAIS HOSPITALARES LTDA;VENCEDOR;COMUM;2026-04-29;PREGÃO ELETRÔNICO;CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA COMPOR O QUADRO GERAL DE REGISTRO DE PREÇOS PARA EVENTUAL AQUISIÇÃO DE LEITES E SUPLEMENTOS ALIMENTARES ESPECIAIS DESTINADOS AO ATENDIMENTO DOS PACIENTES CADA;7;2012210.71;GÊNEROS ALIMENTÍCIOS (AQUISIÇÃO DE);2587209.22
PARAIBA DO SUL;2026;3;020611/000076/2025;JOSE ROSA COMERICIO DISTRIBUICAO E REPRESENTACAO L;VENCEDOR;COMUM;2026-04-29;PREGÃO ELETRÔNICO;CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA COMPOR O QUADRO GERAL DE REGISTRO DE PREÇOS PARA EVENTUAL AQUISIÇÃO DE LEITES E SUPLEMENTOS ALIMENTARES ESPECIAIS DESTINADOS AO ATENDIMENTO DOS PACIENTES CADA;7;2012210.71;GÊNEROS ALIMENTÍCIOS (AQUISIÇÃO DE);2587209.22
PARAIBA DO SUL;2026;3;020611/000076/2025;MFM COMERCIAL LTDA;VENCEDOR;COMUM;2026-04-29;PREGÃO ELETRÔNICO;CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA COMPOR O QUADRO GERAL DE REGISTRO DE PREÇOS PARA EVENTUAL AQUISIÇÃO DE LEITES E SUPLEMENTOS ALIMENTARES ESPECIAIS DESTINADOS AO ATENDIMENTO DOS PACIENTES CADA;7;2012210.71;GÊNEROS ALIMENTÍCIOS (AQUISIÇÃO DE);2587209.22
PARAIBA DO SUL;2026;3;020611/000076/2025;NUTRIR DISTRIBUIDORA DE PRODUTOS PARA TERAPIA NUTR;VENCEDOR;COMUM;2026-04-29;PREGÃO ELETRÔNICO;CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA COMPOR O QUADRO GERAL DE REGISTRO DE PREÇOS PARA EVENTUAL AQUISIÇÃO DE LEITES E SUPLEMENTOS ALIMENTARES ESPECIAIS DESTINADOS AO ATENDIMENTO DOS PACIENTES CADA;7;2012210.71;GÊNEROS ALIMENTÍCIOS (AQUISIÇÃO DE);2587209.22
PARAIBA DO SUL;2026;3;020611/000076/2025;VERTICAL RJ SOLUCOES PARA SAUDE LTDA;VENCEDOR;COMUM;2026-04-29;PREGÃO ELETRÔNICO;CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA COMPOR O QUADRO GERAL DE REGISTRO DE PREÇOS PARA EVENTUAL AQUISIÇÃO DE LEITES E SUPLEMENTOS ALIMENTARES ESPECIAIS DESTINADOS AO ATENDIMENTO DOS PACIENTES CADA;7;2012210.71;GÊNEROS ALIMENTÍCIOS (AQUISIÇÃO DE);2587209.22
PARAIBA DO SUL;2026;3;020611/000076/2025;VITALCURE PRODUTOS MÉDICOS NUTRICIONAIS LTDA;VENCEDOR;COMUM;2026-04-29;PREGÃO ELETRÔNICO;CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA COMPOR O QUADRO GERAL DE REGISTRO DE PREÇOS PARA EVENTUAL AQUISIÇÃO DE LEITES E SUPLEMENTOS ALIMENTARES ESPECIAIS DESTINADOS AO ATENDIMENTO DOS PACIENTES CADA;7;2012210.71;GÊNEROS ALIMENTÍCIOS (AQUISIÇÃO DE);2587209.22
PARAIBA DO SUL;2026;1;020621/000006/2025;BIOTIZAM DEDETIZACAO E SERVICOS LTDA;VENCEDOR;COMUM;2026-03-27;PREGÃO ELETRÔNICO;: CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA A PRESTAÇÃO DE SERVIÇOS PERIÓDICOS DE LIMPEZA, HIGIENIZAÇÃO E DESINFECÇÃO DE RESERVATÓRIOS DE ÁGUA (CAIXAS D'ÁGUA E CISTERNAS), DAS DA SECRETARIA MUNICIPAL ;9;65475.5;OUTROS SERVIÇOS;125009.37
NITEROI;2026;4;02069/2025;VICMA COMERCIO DE EQUIPAMENTOS PARA ESCRITORIO LTD;VENCEDOR;COMUM;2026-04-22;PREGÃO ELETRÔNICO;CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM SERVIÇOS DE OUTSOURCING DE IMPRESSÃO, CÓPIA E DIGITALIZAÇÃO PARA ATENDER A ESTA CASA LEGISLATIVA.;4;431800.0;LOCAÇÃO DE EQUIPAMENTOS DE TECNOLOGIA DA INFORMAÇAO;470224.92
DUAS BARRAS;2026;6;021/2026;M R DE MATTOS SERVICOS E TRANSPORTES LTDA;VENCEDOR;COMUM;2026-06-16;PREGÃO PRESENCIAL;A PRESENTE LICITAÇÃO TEM POR OBJETO O REGISTRO DE PREÇOS PARA FUTURA E EVENTUAL CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇO DE FRETAMENTO DE VAN E ÔNIBUS, DESTINADOS AO DESLOCAMENTO D;1;504225.0;TRANSPORTE DE PASSAGEIROS (SERV. DE);506215.2
DUAS BARRAS;2026;5;022/2026;RODEIO AMERICA COUNTRY LTDA;VENCEDOR;COMUM;2026-05-12;PREGÃO PRESENCIAL;A PRESENTE LICITAÇÃO TEM POR OBJETO A CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA REALIZAÇÃO DO RODEIO PARA A FESTA DO PEÃO DE BOIADEIRO DE FAZENDA DO CAMPO - DUAS BARRAS 2026, OBEDECENDO O CALENDÁRIO F;1;187450.0;OUTROS SERVIÇOS;187450.0
TRES RIOS;2026;6;02221/2026;JUAR BRINDES LTDA;VENCEDOR;COMUM;2026-06-16;DISPENSA ELETRÔNICA (LEI 14.133/2021);AQUISIÇÃO DE BONÉS PERSONALIZADOS.;21;3160.0;OUTRAS COMPRAS;5498.0
TRES RIOS;2026;3;02337/2026;KSF ELETRONICOS LTDA;VENCEDOR;COMUM;2026-04-15;DISPENSA ELETRÔNICA (LEI 14.133/2021);AQUISIÇÃO DE PLACAS DE TATAME E KIMONOS PARA AULAS DE JIU-JITSU, CONFORME ESPECIFICAÇÕES E QUANTIDADES ESTABELECIDAS NO TERMO DE REFERÊNCIA, COM A FINALIDADE DE ATENDER A DEMANDA IDENTIFICADA NO ÂMBIT;13;10522.56;OUTRAS COMPRAS;23399.76
VOLTA REDONDA;2026;5;02352/2026;MMC SOLUTION COMERCIO E SERVICOS LTDA;VENCEDOR;COMUM;2026-05-12;CONCORRÊNCIA ELETRÔNICA (LEI 14.133/2021);EXECUÇÃO OBRA DE REPAROS NO PISO DA SERVIDÃO EMANUEL, LOCALIZADO NA RUA RIO PIABANHA - BAIRRO ÁGUA LIMPA, VOLTA REDONDA-RJ.;20;30502.0;OBRA DE ENGENHARIA;30502.0
ARRAIAL DO CABO;2026;5;026/2026;Consórcio de Sociedades Vértice;VENCEDOR;CONSORCIO;2026-06-23;PREGÃO PRESENCIAL;REGISTRO DE PREÇOS DE HORA-MÁQUINA E HORA-HOMEM, PARA A PRESTAÇÃO SERVIÇOS ESPECIALIZADOS DE INSPEÇÃO ROBOTIZADA POR CCTV, IDENTIFICAÇÃO PROATIVA DE ANOMALIAS E LIGAÇÕES IRREGULARES POR TESTES DE FUMA;1;14569416.24;LOCAÇÃO DE VEÍCULOS , MÁQUINAS E/OU EQUIPAMENTOS (SERV. DE);14642655.21
CONCEICAO DE MACABU;2026;5;027/2026;.. GABRIEL DA SILVA DE ALMEIDA;VENCEDOR;COMUM;2026-05-27;PREGÃO ELETRÔNICO;CONTRATAÇÃO DE SERVIÇOS DE GRAVAÇÃO E TRANSMISSÃO AO VIVO DE ÁUDIO (STREAMING DE ÁUDIO) E VÍDEO (STREAMING DE VÍDEO) VIA INTERNET, COM INTERPRETE DE LIBRAS, DAS SESSÕES DO PODER LEGISLATIVO DA CÂMARA ;1;68999.98;OUTROS SERVIÇOS;73993.92
